Sender;Ngram;Count
Bad Boy;('r', 'e', 'a');1
Bad Boy;('e', 'a', 'd');1
Bad Boy;('a', 'd', 'y');1
Bad Boy;('d', 'y', ' ');1
Bad Boy;('n', ' ', 'e');2
Bad Boy;('g', 'e', '?');1
Bad Boy;('s', ' ', 'd');2
Bad Boy;('d', 'o', ' ');1
Bad Boy;('i', 's', '.');1
Bad Boy;('.', ' ', 'n');6
Bad Boy;('n', ' ', 'M');1
Bad Boy;(' ', 'M', 'e');1
Bad Boy;('M', 'e', 'e');1
Bad Boy;('e', ' ', 'h');1
Bad Boy;('n', ' ', '3');1
Bad Boy;('n', 's', ' ');1
Bad Boy;('s', ' ', 'Y');1
Bad Boy;('u', ' ', 't');1
Bad Boy;('e', ' ', 'y');2
Bad Boy;('y', 'e', 't');1
Bad Boy;('e', 't', '.');2
Bad Boy;('t', '.', ' ');5
Bad Boy;('.', ' ', 'G');3
Bad Boy;(' ', 'G', 'e');2
Bad Boy;('G', 'e', 't');2
Bad Boy;('e', 't', 't');3
Bad Boy;('t', 't', 'i');2
Bad Boy;('t', 'i', 'n');2
Bad Boy;('g', ' ', 'n');3
Bad Boy;('n', 'e', 'r');2
Bad Boy;('r', 'v', 'o');2
Bad Boy;('v', 'o', 'u');2
Bad Boy;('u', 's', ' ');1
Bad Boy;('s', ' ', 'c');1
Bad Boy;('c', 'a', 'r');1
Bad Boy;('a', 'r', 'r');1
Bad Boy;('r', 'y', 'i');1
Bad Boy;('y', 'i', 'n');1
Bad Boy;(' ', 'm', 'u');4
Bad Boy;('m', 'u', 'c');4
Bad Boy;('u', 'c', 'h');4
Bad Boy;('c', 'h', ' ');3
Bad Boy;('h', ' ', 'c');1
Bad Boy;('h', '.', '.');2
Bad Boy;('I', ' ', 'a');2
Bad Boy;('a', 'r', 'o');1
Bad Boy;('r', 'o', 'u');2
Bad Boy;('o', 'u', 'n');1
Bad Boy;(' ', 'b', 'a');4
Bad Boy;('b', 'a', 'c');2
Bad Boy;('a', 'c', 'k');5
Bad Boy;('k', ' ', 'o');1
Bad Boy;('h', 'o', 'p');1
Bad Boy;('o', 'p', '.');1
Bad Boy;('p', '.', '.');1
Bad Boy;(' ', 'B', 'l');1
Bad Boy;('B', 'l', 'a');1
Bad Boy;('l', 'a', 'c');1
Bad Boy;('k', ' ', 'B');1
Bad Boy;(' ', 'B', 'M');1
Bad Boy;('B', 'M', 'W');1
Bad Boy;('M', 'W', ' ');1
Bad Boy;('W', ' ', 'n');1
Bad Boy;(' ', 'H', 'e');2
Bad Boy;('H', 'e', 'r');1
Bad Boy;('e', ' ', 'G');1
Bad Boy;(' ', 'G', 'l');1
Bad Boy;('G', 'l', 'a');1
Bad Boy;('l', 'a', 'd');1
Bad Boy;('a', 'd', ' ');2
Bad Boy;('d', ' ', 'w');1
Bad Boy;('w', 'o', 'r');3
Bad Boy;('o', 'r', 'k');1
Bad Boy;('r', 'k', ' ');1
Bad Boy;('t', 'o', 'g');1
Bad Boy;('o', 'g', 'e');1
Bad Boy;('e', 't', 'h');1
Bad Boy;('i', 'n', '.');3
Bad Boy;('I', "'", 'l');1
Bad Boy;("'", 'l', 'l');1
Bad Boy;('k', ' ', 'f');1
Bad Boy;('r', ' ', 'm');2
Bad Boy;('m', 'o', 'r');5
Bad Boy;('o', 'r', 'e');2
Bad Boy;('n', ' ', 'd');1
Bad Boy;(' ', 'd', 'u');2
Bad Boy;('d', 'u', 'e');1
Bad Boy;('u', 'e', ' ');1
Bad Boy;('c', 'o', 'u');1
Bad Boy;('u', 'r', 's');1
Bad Boy;('r', 's', 'e');1
Bad Boy;('s', 'e', 'm');1
