Sender Names|Sender AppID|Recipient Names|Recipient AppID|Text|Timestamp|Direction
Twilight Grey|46762725331@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Yeah a little, but could always use  some more|12.03.2021 09:48:14 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Ok IΓÇÖm on it|12.03.2021 10:53:48 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Great|12.03.2021 21:12:41 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|A bit like u today.... Grey|16.03.2021 16:47:44 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Twilight Grey|46762725331@s.whatsapp.net|Oh no, no goodie|16.03.2021 19:58:08 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Oh yes baddie|17.03.2021 12:14:30 UTC+01:00  |Outgoing
Twilight Grey|46762725331@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Today also my day since it is grey≡ƒÿé|17.03.2021 14:34:27 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Did I slip up?|13.03.2021 18:35:34 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Only got the one?|13.03.2021 18:35:54 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|You're bananas ≡ƒìî|13.03.2021 18:36:12 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||13.03.2021 18:39:15 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||13.03.2021 18:42:26 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Nana.....|13.03.2021 18:42:45 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||15.03.2021 17:04:00 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|What's pink and wrinkly and hangs out your trousers? ≡ƒæû|18.03.2021 10:06:57 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|I have no idea ≡ƒñ╖ΓÇìΓÖÇ∩╕Å but IΓÇÖm sure youΓÇÖll tell me|19.03.2021 10:22:55 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Your mum ≡ƒñú|19.03.2021 10:28:13 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||21.03.2021 12:24:58 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||22.03.2021 10:43:38 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Nice how much?|22.03.2021 13:53:06 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|3k with necklace|23.03.2021 15:07:52 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Oh OK I know a man...|23.03.2021 18:31:34 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||23.03.2021 18:31:53 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||23.03.2021 19:09:18 UTC+01:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||26.03.2021 13:11:18 UTC+01:00  |Outgoing
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Stoned?|26.03.2021 13:20:38 UTC+01:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|≡ƒÖé|26.03.2021 18:36:51 UTC+01:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||28.03.2021 12:31:12 UTC+02:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Yummy|29.03.2021 17:56:50 UTC+02:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||30.03.2021 17:49:59 UTC+02:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Google translate is cool.|30.03.2021 19:25:14 UTC+02:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net||30.03.2021 19:25:23 UTC+02:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net||30.03.2021 19:25:58 UTC+02:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Google knows it all|31.03.2021 16:37:01 UTC+02:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Yep|31.03.2021 18:30:46 UTC+02:00  |Incoming
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|I like the look of this one???|31.03.2021 19:32:03 UTC+02:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|Goldfinger|46702578150@s.whatsapp.net|Love this|31.03.2021 19:42:41 UTC+02:00  |Outgoing
46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|46708275344@s.whatsapp.net|Oh god Goldy. Please stop using the product. We can't afford it and I don't know if I can rely on you. Need your head straight while Goose is wobbling....|31.03.2021 19:44:09 UTC+02:00  |Incoming
Goldfinger|46702578150@s.whatsapp.net|||Ok... message received|02.04.2021 15:53:25 UTC+02:00  |Outgoing

